query_id,selected_model,input_tokens,output_tokens,input_price_per_token,output_price_per_token,router_overhead_cost,router_overhead_tokens,latency_ms,inference_cost,realized_cost
mmlu/philosophy/269,openai/gpt-oss-20b,165,1307,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,17270.0,0.00026965,0.00026965
mmlu/philosophy/305,openai/gpt-oss-20b,167,187,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,3020.0,4.575e-05,4.575e-05
mmlu/philosophy/82,openai/gpt-oss-20b,143,68,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,1690.0,2.0750000000000003e-05,2.0750000000000003e-05
mmlu/prehistory/10,openai/gpt-oss-20b,194,240,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,3390.0,5.77e-05,5.77e-05
mmlu/prehistory/13,openai/gpt-oss-20b,139,129,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,1830.0,3.275e-05,3.275e-05
mmlu/prehistory/194,openai/gpt-oss-20b,143,212,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,2510.0,4.955e-05,4.955e-05
mmlu/prehistory/195,openai/gpt-oss-20b,257,437,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,6540.0,0.00010025000000000001,0.00010025000000000001
mmlu/prehistory/196,openai/gpt-oss-20b,193,241,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,3260.0,5.785000000000001e-05,5.785000000000001e-05
mmlu/prehistory/203,openai/gpt-oss-20b,185,352,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,4180.0,7.965000000000001e-05,7.965000000000001e-05
mmlu/prehistory/284,openai/gpt-oss-20b,192,154,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,1910.0,4.0400000000000006e-05,4.0400000000000006e-05
mmlu/prehistory/298,openai/gpt-oss-20b,160,240,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,2560.0,5.6000000000000006e-05,5.6000000000000006e-05
mmlu/prehistory/40,openai/gpt-oss-20b,152,206,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,2940.0,4.880000000000001e-05,4.880000000000001e-05
mmlu/prehistory/46,openai/gpt-oss-20b,175,329,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,4610.0,7.455e-05,7.455e-05
mmlu/world_religions/104,openai/gpt-oss-20b,134,176,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,2240.0,4.19e-05,4.19e-05
mmlu/world_religions/118,openai/gpt-oss-20b,134,38,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,550.0,1.4300000000000002e-05,1.4300000000000002e-05
mmlu/world_religions/145,openai/gpt-oss-20b,147,122,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,1330.0,3.1750000000000006e-05,3.1750000000000006e-05
mmlu/world_religions/146,openai/gpt-oss-20b,134,188,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,2009.9999999999998,4.4300000000000006e-05,4.4300000000000006e-05
mmlu/world_religions/162,openai/gpt-oss-20b,140,75,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,1190.0,2.2000000000000003e-05,2.2000000000000003e-05
mmlu/world_religions/165,openai/gpt-oss-20b,138,69,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,830.0,2.0700000000000002e-05,2.0700000000000002e-05
mmlu/world_religions/169,openai/gpt-oss-20b,142,133,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,1750.0,3.3700000000000006e-05,3.3700000000000006e-05
mmlu/world_religions/48,openai/gpt-oss-20b,141,207,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,2390.0,4.8450000000000005e-05,4.8450000000000005e-05
mmlu/world_religions/74,openai/gpt-oss-20b,138,356,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,3960.0,7.810000000000001e-05,7.810000000000001e-05
mmlu/world_religions/79,openai/gpt-oss-20b,148,51,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,840.0,1.76e-05,1.76e-05
